37504,	117771,	8 1 10 5 2 3 9 4 11 6 0 7 
51122,	118449,	11 0 8 1 6 2 4 3 7 10 9 5 
51542,	117695,	10 3 5 4 1 9 6 8 2 7 0 11 
57980,	118498,	11 2 3 7 9 6 8 5 10 4 1 0 
48166,	118033,	0 5 8 4 2 3 10 7 1 11 9 6 
33732,	118075,	4 6 11 2 5 8 10 0 9 7 3 1 
34082,	117108,	9 0 1 4 11 3 6 8 7 10 5 2 
33918,	118555,	9 0 10 5 3 8 7 4 1 6 2 11 
38076,	117443,	8 3 5 0 9 7 10 6 2 4 11 1 
55674,	118409,	0 5 3 10 6 1 8 4 2 11 9 7 
47500,	117098,	2 9 6 8 1 3 0 5 11 7 10 4 
45372,	117609,	10 0 11 5 1 6 3 4 2 8 9 7 
40802,	117685,	2 3 6 11 0 1 7 10 5 8 4 9 
36980,	117595,	10 0 6 4 7 1 3 9 2 5 11 8 
45050,	117315,	9 1 11 2 3 4 8 0 10 6 5 7 
60728,	117866,	11 3 9 2 1 4 0 7 8 5 10 6 
55138,	106748,	5 1 8 6 10 7 2 11 4 0 9 3 
49276,	116670,	4 1 0 9 6 8 2 3 7 11 5 10 
40892,	118668,	2 11 9 5 0 6 4 3 7 1 10 8 
46230,	116610,	6 11 1 4 10 7 5 9 0 3 8 2 
53116,	118614,	9 11 3 5 8 6 0 1 4 2 7 10 
42274,	117732,	3 10 4 2 8 5 1 11 0 7 6 9 
40476,	118879,	10 5 0 4 2 6 3 7 11 8 1 9 
48072,	115088,	8 3 11 7 10 4 5 9 6 1 2 0 
57050,	119580,	2 0 10 5 7 4 8 9 1 11 3 6 
57230,	117040,	10 2 3 0 9 1 5 7 4 6 8 11 
44278,	118384,	4 3 2 7 9 5 6 11 0 1 8 10 
46878,	118942,	2 9 0 4 10 8 6 5 1 7 11 3 
44786,	118318,	6 11 4 8 10 3 1 9 2 0 5 7 
36516,	117834,	0 9 1 11 10 6 2 4 8 5 7 3 
45058,	119588,	6 1 7 2 3 9 5 4 10 11 0 8 
59616,	117545,	3 11 10 8 0 7 4 2 5 1 6 9 
59144,	119194,	4 0 9 11 3 1 10 5 7 6 2 8 
52320,	118717,	7 6 8 11 10 2 4 5 1 9 0 3 
45566,	117636,	11 0 6 2 8 4 10 5 9 3 7 1 
